ID,fold
ID_train_11257,3
ID_train_11258,0
ID_train_11259,2
ID_train_1126,1
ID_train_11260,2
ID_train_11261,0
ID_train_11262,3
ID_train_11263,1
ID_train_11264,1
ID_train_11265,3
ID_train_11266,2
ID_train_11267,3
ID_train_11268,0
ID_train_11269,0
ID_train_1127,1
ID_train_11270,2
ID_train_11271,4
ID_train_11272,2
ID_train_11273,0
ID_train_11274,2
ID_train_11275,0
ID_train_11276,4
ID_train_11277,2
ID_train_11278,3
ID_train_11279,0
ID_train_1128,3
ID_train_11280,1
ID_train_11281,2
ID_train_11282,2
ID_train_11283,0
ID_train_11284,1
ID_train_11285,1
ID_train_11286,3
ID_train_11287,0
ID_train_11288,0
ID_train_11289,1
ID_train_1129,4
ID_train_11290,0
ID_train_11291,2
ID_train_11292,0
ID_train_11293,3
ID_train_11294,3
ID_train_11295,3
ID_train_11296,4
ID_train_11297,1
ID_train_11298,3
ID_train_11299,0
ID_train_113,2
ID_train_1130,3
ID_train_11300,0
ID_train_11301,4
ID_train_11302,3
ID_train_11303,2
ID_train_11304,4
ID_train_11305,0
ID_train_11306,2
ID_train_11307,3
ID_train_11308,4
ID_train_11309,3
ID_train_1131,3
ID_train_11310,2
ID_train_11311,0
ID_train_11312,0
ID_train_11313,3
ID_train_11314,0
ID_train_11315,2
ID_train_11316,1
ID_train_11317,4
ID_train_11318,3
ID_train_11319,0
ID_train_1132,4
ID_train_11320,3
ID_train_11321,2
ID_train_11322,1
ID_train_11323,4
ID_train_11324,4
ID_train_11325,4
ID_train_11326,0
ID_train_11327,1
ID_train_11328,3
ID_train_11329,2
ID_train_1133,2
ID_train_11330,1
ID_train_11331,2
ID_train_11332,4
ID_train_11333,1
ID_train_11334,0
ID_train_11335,3
ID_train_11336,3
ID_train_11337,1
ID_train_11338,3
ID_train_11339,1
ID_train_1134,2
ID_train_11340,4
ID_train_11341,1
ID_train_11342,1
ID_train_11343,0
ID_train_11344,1
ID_train_11345,1
ID_train_11346,3
ID_train_11347,3
ID_train_11348,2
ID_train_11349,1
ID_train_1135,2
ID_train_11350,1
ID_train_11351,3
ID_train_11352,1
ID_train_11353,3
ID_train_11354,0
ID_train_11355,0
ID_train_11356,0
ID_train_11357,3
ID_train_11358,2
ID_train_11359,0
ID_train_1136,0
ID_train_11360,2
ID_train_11361,3
ID_train_11362,1
ID_train_11363,1
ID_train_11364,2
ID_train_11365,3
ID_train_11366,1
ID_train_11367,2
ID_train_11368,1
ID_train_11369,4
ID_train_1137,4
ID_train_11370,0
ID_train_11371,0
ID_train_11372,1
ID_train_11373,4
ID_train_11374,3
ID_train_11375,0
ID_train_11376,1
ID_train_11377,0
ID_train_11378,1
ID_train_11379,2
ID_train_1138,2
ID_train_11380,2
ID_train_11381,2
ID_train_11382,1
ID_train_11383,1
ID_train_11384,0
ID_train_11385,4
ID_train_11386,1
ID_train_11387,4
ID_train_11388,2
ID_train_11389,3
ID_train_1139,2
ID_train_11390,4
ID_train_11391,4
ID_train_11392,3
ID_train_11393,0
ID_train_11394,4
ID_train_11395,1
ID_train_11396,4
ID_train_11397,4
ID_train_11398,3
ID_train_11399,0
ID_train_114,2
ID_train_1140,3
ID_train_11400,4
ID_train_11401,3
ID_train_11402,1
ID_train_11403,4
ID_train_11404,0
ID_train_11405,0
ID_train_11406,1
ID_train_11407,1
ID_train_11408,3
ID_train_11409,1
ID_train_1141,2
ID_train_11410,3
ID_train_11411,1
ID_train_11412,0
ID_train_11413,3
ID_train_11414,0
ID_train_11415,1
ID_train_11416,3
ID_train_11417,3
ID_train_11418,2
ID_train_11419,3
ID_train_1142,3
ID_train_11420,1
ID_train_11421,2
ID_train_11422,4
ID_train_11423,0
ID_train_11424,1
ID_train_11425,1
ID_train_11426,4
ID_train_11427,2
ID_train_11428,3
ID_train_11429,4
ID_train_1143,0
ID_train_11430,2
ID_train_11431,2
ID_train_11432,3
ID_train_11433,2
ID_train_11434,4
ID_train_11435,1
ID_train_11436,2
ID_train_11437,3
ID_train_11438,2
ID_train_11439,3
ID_train_1144,2
ID_train_11440,3
ID_train_11441,2
ID_train_11442,3
ID_train_11443,2
ID_train_11444,0
ID_train_11445,4
ID_train_11446,0
ID_train_11447,4
ID_train_11448,0
ID_train_11449,4
ID_train_1145,1
ID_train_11450,3
ID_train_11451,2
ID_train_11452,0
ID_train_11453,4
ID_train_11454,1
ID_train_11455,1
ID_train_11456,4
ID_train_11457,3
ID_train_11458,2
ID_train_11459,2
ID_train_1146,0
ID_train_11460,2
ID_train_11461,1
ID_train_11462,0
ID_train_11463,4
ID_train_11464,3
ID_train_11465,4
ID_train_11466,4
ID_train_11467,4
ID_train_11468,4
ID_train_11469,4
ID_train_1147,3
ID_train_11470,0
ID_train_11471,4
ID_train_11472,3
ID_train_11473,0
ID_train_11474,1
ID_train_11475,2
ID_train_11476,0
ID_train_11477,0
ID_train_11478,1
ID_train_11479,2
ID_train_1148,0
ID_train_11480,3
ID_train_11481,0
ID_train_11482,3
ID_train_11483,4
ID_train_11484,1
ID_train_11485,4
ID_train_11486,4
ID_train_11487,0
ID_train_11488,2
ID_train_11489,2
ID_train_1149,3
ID_train_11490,4
ID_train_11491,3
ID_train_11492,4
ID_train_11493,2
ID_train_11494,2
ID_train_11495,4
ID_train_11496,3
ID_train_11497,4
ID_train_11498,2
ID_train_11499,0
ID_train_115,1
ID_train_1150,4
ID_train_11500,4
ID_train_11501,2
ID_train_11502,0
ID_train_11503,2
ID_train_11504,3
ID_train_11505,0
ID_train_11506,1
ID_train_11507,2
ID_train_11508,3
ID_train_11509,0
ID_train_1151,4
ID_train_11510,3
ID_train_11511,2
ID_train_11512,3
ID_train_11513,0
ID_train_11514,1
ID_train_11515,3
ID_train_11516,0
ID_train_11517,2
ID_train_11518,0
ID_train_11519,2
ID_train_1152,0
ID_train_11520,4
ID_train_11521,3
ID_train_11522,4
ID_train_11523,0
ID_train_11524,4
ID_train_11525,0
ID_train_11526,0
ID_train_11527,4
ID_train_11528,2
ID_train_11529,4
ID_train_1153,2
ID_train_11530,0
ID_train_11531,4
ID_train_11532,1
ID_train_11533,4
ID_train_11534,4
ID_train_11535,1
ID_train_11536,2
ID_train_11537,1
ID_train_11538,2
ID_train_11539,1
ID_train_1154,2
ID_train_11540,0
ID_train_11541,2
ID_train_11542,2
ID_train_11543,2
ID_train_11544,1
ID_train_11545,1
ID_train_11546,4
ID_train_11547,3
ID_train_11548,0
ID_train_11549,3
ID_train_1155,3
ID_train_11550,2
ID_train_11551,4
ID_train_11552,1
ID_train_11553,4
ID_train_11554,3
ID_train_11555,0
ID_train_11556,1
ID_train_11557,0
ID_train_11558,4
ID_train_11559,4
ID_train_1156,0
ID_train_11560,1
ID_train_11561,1
ID_train_11562,2
ID_train_11563,2
ID_train_11564,3
ID_train_11565,2
ID_train_11566,3
ID_train_11567,0
ID_train_11568,4
ID_train_11569,1
ID_train_1157,4
ID_train_11570,0
ID_train_11571,3
ID_train_11572,3
ID_train_11573,0
ID_train_11574,3
ID_train_11575,0
ID_train_11576,2
ID_train_11577,2
ID_train_11578,0
ID_train_11579,1
ID_train_1158,1
ID_train_11580,3
ID_train_11581,4
ID_train_11582,1
ID_train_11583,0
ID_train_11584,2
ID_train_11585,1
ID_train_11586,1
ID_train_11587,3
ID_train_11588,1
ID_train_11589,4
ID_train_1159,1
ID_train_11590,3
ID_train_11591,3
ID_train_11592,0
ID_train_11593,1
ID_train_11594,1
ID_train_11595,3
ID_train_11596,2
ID_train_11597,3
ID_train_11598,1
ID_train_11599,0
ID_train_116,3
ID_train_1160,4
ID_train_11600,4
ID_train_11601,2
ID_train_11602,2
ID_train_11603,2
ID_train_11604,1
ID_train_11605,2
ID_train_11606,1
ID_train_11607,1
ID_train_11608,4
ID_train_11609,0
ID_train_1161,0
ID_train_11610,4
ID_train_11611,2
ID_train_11612,3
ID_train_11613,3
ID_train_11614,2
ID_train_11615,3
ID_train_11616,3
ID_train_11617,3
ID_train_11618,1
ID_train_11619,4
ID_train_1162,3
ID_train_11620,0
ID_train_11621,2
ID_train_11622,4
ID_train_11623,2
ID_train_11624,1
ID_train_11625,1
ID_train_11626,3
ID_train_11627,1
ID_train_11628,3
ID_train_11629,0
ID_train_1163,0
ID_train_11630,1
ID_train_11631,0
ID_train_11632,0
ID_train_11633,4
ID_train_11634,3
ID_train_11635,2
ID_train_11636,0
ID_train_11637,3
ID_train_11638,3
ID_train_11639,0
ID_train_1164,4
ID_train_11640,0
ID_train_11641,4
ID_train_11642,1
ID_train_11643,1
ID_train_11644,4
ID_train_11645,3
ID_train_11646,2
ID_train_11647,3
ID_train_11648,3
ID_train_11649,3
ID_train_1165,4
ID_train_11650,3
ID_train_11651,1
ID_train_11652,2
ID_train_11653,0
ID_train_11654,1
ID_train_11655,4
ID_train_11656,2
ID_train_11657,2
ID_train_11658,2
ID_train_11659,1
ID_train_1166,1
ID_train_11660,0
ID_train_11661,4
ID_train_11662,4
ID_train_11663,4
ID_train_11664,2
ID_train_11665,2
ID_train_11666,1
ID_train_11667,0
ID_train_11668,0
ID_train_11669,2
ID_train_1167,4
ID_train_11670,1
ID_train_11671,1
ID_train_11672,0
ID_train_11673,0
ID_train_11674,0
ID_train_11675,3
ID_train_11676,4
ID_train_11677,3
ID_train_11678,2
ID_train_11679,3
ID_train_1168,0
ID_train_11680,4
ID_train_11681,2
ID_train_11682,4
ID_train_11683,4
ID_train_11684,2
ID_train_11685,2
ID_train_11686,0
ID_train_11687,2
ID_train_11688,1
ID_train_11689,1
ID_train_1169,0
ID_train_11690,4
ID_train_11691,2
ID_train_11692,4
ID_train_11693,1
ID_train_11694,3
ID_train_11695,0
ID_train_11696,2
ID_train_11697,1
ID_train_11698,3
ID_train_11699,1
ID_train_117,1
ID_train_1170,2
ID_train_11700,0
ID_train_11701,4
ID_train_11702,1
ID_train_11703,4
ID_train_11704,2
ID_train_11705,1
ID_train_11706,2
ID_train_11707,4
ID_train_11708,4
ID_train_11709,4
ID_train_1171,0
ID_train_11710,1
ID_train_11711,3
ID_train_11712,0
ID_train_11713,2
ID_train_11714,1
ID_train_11715,2
ID_train_11716,1
ID_train_11717,3
ID_train_11718,2
ID_train_11719,2
ID_train_1172,4
ID_train_11720,0
ID_train_11721,4
ID_train_11722,3
ID_train_11723,4
ID_train_11724,1
ID_train_11725,4
ID_train_11726,4
ID_train_11727,2
ID_train_11728,4
ID_train_11729,1
ID_train_1173,1
ID_train_11730,3
ID_train_11731,4
ID_train_11732,3
ID_train_11733,4
ID_train_11734,0
ID_train_11735,4
ID_train_11736,4
ID_train_11737,4
ID_train_11738,2
ID_train_11739,4
ID_train_1174,4
ID_train_11740,4
ID_train_11741,2
ID_train_11742,4
ID_train_11743,3
ID_train_11744,3
ID_train_11745,3
ID_train_11746,2
ID_train_11747,1
ID_train_11748,0
ID_train_11749,0
ID_train_1175,1
ID_train_11750,2
ID_train_11751,4
ID_train_11752,2
ID_train_11753,0
ID_train_11754,4
ID_train_11755,3
ID_train_11756,3
ID_train_11757,4
ID_train_11758,4
ID_train_11759,2
ID_train_1176,1
ID_train_11760,4
ID_train_11761,3
ID_train_11762,3
ID_train_11763,3
ID_train_11764,1
ID_train_11765,3
ID_train_11766,3
ID_train_11767,1
ID_train_11768,4
ID_train_11769,4
ID_train_1177,1
ID_train_11770,2
ID_train_11771,4
ID_train_11772,0
ID_train_11773,2
ID_train_11774,0
ID_train_11775,1
ID_train_11776,3
ID_train_11777,3
ID_train_11778,4
ID_train_11779,3
ID_train_1178,4
ID_train_11780,1
ID_train_11781,1
ID_train_11782,3
ID_train_11783,3
ID_train_11784,3
ID_train_11785,4
ID_train_11786,0
ID_train_11787,2
ID_train_11788,3
ID_train_11789,3
ID_train_1179,1
ID_train_11790,3
ID_train_11791,2
ID_train_11792,4
ID_train_11793,4
ID_train_11794,4
ID_train_11795,0
ID_train_11796,0
ID_train_11797,3
ID_train_11798,2
ID_train_11799,1
ID_train_118,2
ID_train_1180,3
ID_train_11800,0
ID_train_11801,0
ID_train_11802,1
ID_train_11803,3
ID_train_11804,1
ID_train_11805,4
ID_train_11806,1
ID_train_11807,2
ID_train_11808,1
ID_train_11809,1
ID_train_1181,2
ID_train_11810,3
ID_train_11811,3
ID_train_11812,2
ID_train_11813,2
ID_train_11814,3
ID_train_11815,4
ID_train_11816,2
ID_train_11817,4
ID_train_11818,2
ID_train_11819,3
ID_train_1182,3
ID_train_11820,2
ID_train_11821,2
ID_train_11822,3
ID_train_11823,3
ID_train_11824,0
ID_train_11825,1
ID_train_11826,1
ID_train_11827,2
ID_train_11828,0
ID_train_11829,2
ID_train_1183,0
ID_train_11830,4
ID_train_11831,2
ID_train_11832,2
ID_train_11833,3
ID_train_11834,0
ID_train_11835,4
ID_train_11836,4
ID_train_11837,3
ID_train_11838,2
ID_train_11839,4
ID_train_1184,3
ID_train_11840,3
ID_train_11841,4
ID_train_11842,2
ID_train_11843,0
ID_train_11844,1
ID_train_11845,3
ID_train_11846,4
ID_train_11847,3
ID_train_11848,1
ID_train_11849,0
ID_train_1185,2
ID_train_11850,4
ID_train_11851,3
ID_train_11852,2
ID_train_11853,1
ID_train_11854,0
ID_train_11855,3
ID_train_11856,0
ID_train_11857,3
ID_train_11858,1
ID_train_11859,2
ID_train_1186,4
ID_train_11860,4
ID_train_11861,1
ID_train_11862,3
ID_train_11863,4
ID_train_11864,1
ID_train_11865,1
ID_train_11866,4
ID_train_11867,0
ID_train_11868,4
ID_train_11869,2
ID_train_1187,4
ID_train_11870,0
ID_train_11871,0
ID_train_11872,2
ID_train_11873,2
ID_train_11874,3
ID_train_11875,4
ID_train_11876,0
ID_train_11877,2
ID_train_11878,2
ID_train_11879,4
ID_train_1188,0
ID_train_11880,2
ID_train_11881,3
ID_train_11882,0
ID_train_11883,4
ID_train_11884,4
ID_train_11885,2
ID_train_11886,4
ID_train_11887,3
ID_train_11888,3
ID_train_11889,3
ID_train_1189,2
ID_train_11890,3
ID_train_11891,3
ID_train_11892,3
ID_train_11893,0
ID_train_11894,1
ID_train_11895,3
ID_train_11896,2
ID_train_11897,4
ID_train_11898,4
ID_train_11899,2
ID_train_119,4
ID_train_1190,2
ID_train_11900,0
ID_train_11901,0
ID_train_11902,0
ID_train_11903,4
ID_train_11904,1
ID_train_11905,4
ID_train_11906,1
ID_train_11907,4
ID_train_11908,1
ID_train_11909,2
ID_train_1191,3
ID_train_11910,2
ID_train_11911,3
ID_train_11912,0
ID_train_11913,1
ID_train_11914,0
ID_train_11915,1
ID_train_11916,3
ID_train_11917,2
ID_train_11918,3
ID_train_11919,0
ID_train_1192,3
ID_train_11920,1
ID_train_11921,2
ID_train_11922,4
ID_train_11923,3
ID_train_11924,2
ID_train_11925,0
ID_train_11926,4
ID_train_11927,2
ID_train_11928,4
ID_train_11929,3
ID_train_1193,0
ID_train_11930,1
ID_train_11931,3
ID_train_11932,3
ID_train_11933,0
ID_train_11934,4
ID_train_11935,2
ID_train_11936,2
ID_train_11937,2
ID_train_11938,2
ID_train_11939,2
ID_train_1194,3
ID_train_11940,1
ID_train_11941,2
ID_train_11942,2
ID_train_11943,1
ID_train_11944,2
ID_train_11945,2
ID_train_11946,3
ID_train_11947,4
ID_train_11948,0
ID_train_11949,2
ID_train_1195,2
ID_train_11950,0
ID_train_11951,4
ID_train_11952,3
ID_train_11953,2
ID_train_11954,2
ID_train_11955,4
ID_train_11956,4
ID_train_11957,0
ID_train_11958,4
ID_train_11959,1
ID_train_1196,0
ID_train_11960,0
ID_train_11961,0
ID_train_11962,3
ID_train_11963,3
ID_train_11964,3
ID_train_11965,4
ID_train_11966,4
ID_train_11967,2
ID_train_11968,4
ID_train_11969,1
ID_train_1197,1
ID_train_11970,1
ID_train_11971,1
ID_train_11972,1
ID_train_11973,2
ID_train_11974,2
ID_train_11975,1
ID_train_11976,0
ID_train_11977,0
ID_train_11978,4
ID_train_11979,0
ID_train_1198,1
ID_train_11980,4
ID_train_11981,1
ID_train_11982,2
ID_train_11983,0
ID_train_11984,1
ID_train_11985,3
ID_train_11986,2
ID_train_11987,0
ID_train_11988,0
ID_train_11989,3
ID_train_1199,3
ID_train_11990,2
ID_train_11991,2
ID_train_11992,4
ID_train_11993,3
ID_train_11994,1
ID_train_11995,4
ID_train_11996,2
ID_train_11997,4
ID_train_11998,2
ID_train_11999,3
ID_train_12,3
ID_train_120,1
ID_train_1200,1
ID_train_12000,3
ID_train_12001,2
ID_train_12002,2
ID_train_12003,4
ID_train_12004,0
ID_train_12005,1
ID_train_12006,1
ID_train_12007,4
ID_train_12008,0
ID_train_12009,3
ID_train_1201,0
ID_train_12010,4
ID_train_12011,1
ID_train_12012,3
ID_train_12013,2
ID_train_12014,1
ID_train_12015,3
ID_train_12016,2
ID_train_12017,3
ID_train_12018,2
ID_train_12019,0
ID_train_1202,0
ID_train_12020,1
ID_train_12021,4
ID_train_12022,2
ID_train_12023,2
ID_train_12024,4
ID_train_12025,1
ID_train_12026,3
ID_train_12027,3
ID_train_12028,3
ID_train_12029,1
ID_train_1203,4
ID_train_12030,3
ID_train_12031,4
ID_train_12032,4
ID_train_12033,4
ID_train_12034,3
ID_train_12035,1
ID_train_12036,4
ID_train_12037,2
ID_train_12038,0
ID_train_12039,4
ID_train_1204,4
ID_train_12040,4
ID_train_12041,4
ID_train_12042,0
ID_train_12043,2
ID_train_12044,4
ID_train_12045,1
ID_train_12046,3
ID_train_12047,4
ID_train_12048,4
ID_train_12049,1
ID_train_1205,3
ID_train_12050,3
ID_train_12051,3
ID_train_12052,3
ID_train_12053,4
ID_train_12054,0
ID_train_12055,4
ID_train_12056,4
ID_train_12057,0
ID_train_12058,2
ID_train_12059,4
ID_train_1206,3
ID_train_12060,2
ID_train_12061,2
ID_train_12062,1
ID_train_12063,0
ID_train_12064,3
ID_train_12065,0
ID_train_12066,4
ID_train_12067,2
ID_train_12068,4
ID_train_12069,0
ID_train_1207,1
ID_train_12070,1
ID_train_12071,3
ID_train_12072,0
ID_train_12073,1
ID_train_12074,0
ID_train_12075,1
ID_train_12076,1
ID_train_12077,2
ID_train_12078,1
ID_train_12079,1
ID_train_1208,4
ID_train_12080,3
ID_train_12081,4
ID_train_12082,3
ID_train_12083,0
ID_train_12084,0
ID_train_12085,2
ID_train_12086,0
ID_train_12087,3
ID_train_12088,4
ID_train_12089,4
ID_train_1209,1
ID_train_12090,0
ID_train_12091,1
ID_train_12092,2
ID_train_12093,3
ID_train_12094,3
ID_train_12095,0
ID_train_12096,2
ID_train_12097,4
ID_train_12098,0
ID_train_12099,1
ID_train_121,0
ID_train_1210,3
ID_train_12100,0
ID_train_12101,4
ID_train_12102,1
ID_train_12103,4
ID_train_12104,1
ID_train_12105,3
ID_train_12106,2
ID_train_12107,0
ID_train_12108,1
ID_train_12109,3
ID_train_1211,0
ID_train_12110,3
ID_train_12111,4
ID_train_12112,0
ID_train_12113,1
ID_train_12114,0
ID_train_12115,2
ID_train_12116,0
ID_train_12117,1
ID_train_12118,1
ID_train_12119,0
ID_train_1212,0
ID_train_12120,2
ID_train_12121,1
ID_train_12122,1
ID_train_12123,1
ID_train_12124,1
ID_train_12125,0
ID_train_12126,1
ID_train_12127,4
ID_train_12128,1
ID_train_12129,1
ID_train_1213,2
ID_train_12130,1
ID_train_12131,1
ID_train_12132,4
ID_train_12133,0
ID_train_12134,1
ID_train_12135,1
ID_train_12136,4
ID_train_12137,0
ID_train_12138,4
ID_train_12139,1
ID_train_1214,2
ID_train_12140,4
ID_train_12141,1
ID_train_12142,4
ID_train_12143,2
ID_train_12144,3
ID_train_12145,1
ID_train_12146,3
ID_train_12147,0
ID_train_12148,2
ID_train_12149,2
ID_train_1215,4
ID_train_12150,2
ID_train_12151,0
ID_train_12152,4
ID_train_12153,1
ID_train_12154,2
ID_train_12155,0
ID_train_12156,4
ID_train_12157,0
ID_train_12158,0
ID_train_12159,2
ID_train_1216,2
ID_train_12160,0
ID_train_12161,3
ID_train_12162,3
ID_train_12163,3
ID_train_12164,2
ID_train_12165,3
ID_train_12166,4
ID_train_12167,2
ID_train_12168,2
ID_train_12169,2
ID_train_1217,3
ID_train_12170,1
ID_train_12171,3
ID_train_12172,1
ID_train_12173,0
ID_train_12174,3
ID_train_12175,0
ID_train_12176,2
ID_train_12177,2
ID_train_12178,2
ID_train_12179,3
ID_train_1218,1
ID_train_12180,4
ID_train_12181,3
ID_train_12182,2
ID_train_12183,2
ID_train_12184,4
ID_train_12185,0
ID_train_12186,3
ID_train_12187,0
ID_train_12188,1
ID_train_12189,2
ID_train_1219,1
ID_train_12190,4
ID_train_12191,0
ID_train_12192,2
ID_train_12193,1
ID_train_12194,4
ID_train_12195,0
ID_train_12196,1
ID_train_12197,0
ID_train_12198,4
ID_train_12199,2
ID_train_122,0
ID_train_1220,2
ID_train_12200,1
ID_train_12201,0
ID_train_12202,3
ID_train_12203,0
ID_train_12204,2
ID_train_12205,4
ID_train_12206,0
ID_train_12207,1
ID_train_12208,1
ID_train_12209,4
ID_train_1221,2
ID_train_12210,1
ID_train_12211,2
ID_train_12212,1
ID_train_12213,3
ID_train_12214,3
ID_train_12215,0
ID_train_12216,4
ID_train_12217,4
ID_train_12218,3
ID_train_12219,3
ID_train_1222,3
ID_train_12220,0
ID_train_12221,2
ID_train_12222,0
ID_train_12223,1
ID_train_12224,3
ID_train_12225,3
ID_train_12226,2
ID_train_12227,0
ID_train_12228,0
ID_train_12229,2
ID_train_1223,3
ID_train_12230,3
ID_train_12231,2
ID_train_12232,4
ID_train_12233,3
ID_train_12234,1
ID_train_12235,2
ID_train_12236,0
ID_train_12237,3
ID_train_12238,2
ID_train_12239,0
ID_train_1224,1
ID_train_12240,3
ID_train_12241,0
ID_train_12242,2
ID_train_12243,1
ID_train_12244,3
ID_train_12245,2
ID_train_12246,4
ID_train_12247,0
ID_train_12248,2
ID_train_12249,3
ID_train_1225,2
ID_train_12250,2
ID_train_12251,1
ID_train_12252,4
ID_train_12253,2
ID_train_12254,1
ID_train_12255,1
ID_train_12256,0
ID_train_12257,3
ID_train_12258,0
ID_train_12259,1
ID_train_1226,4
ID_train_12260,3
ID_train_12261,3
ID_train_12262,4
ID_train_12263,2
ID_train_12264,0
ID_train_12265,4
ID_train_12266,3
ID_train_12267,1
ID_train_12268,3
ID_train_12269,1
ID_train_1227,1
ID_train_12270,3
ID_train_12271,1
ID_train_12272,3
ID_train_12273,0
ID_train_12274,4
ID_train_12275,3
ID_train_12276,2
ID_train_12277,1
ID_train_12278,2
ID_train_12279,0
ID_train_1228,2
ID_train_12280,0
ID_train_12281,3
ID_train_12282,3
ID_train_12283,0
ID_train_12284,1
ID_train_12285,4
ID_train_12286,4
ID_train_12287,4
ID_train_12288,4
ID_train_12289,4
ID_train_1229,2
ID_train_12290,1
ID_train_12291,4
ID_train_12292,0
ID_train_12293,2
ID_train_12294,2
ID_train_12295,3
ID_train_12296,4
ID_train_12297,4
ID_train_12298,0
ID_train_12299,0
ID_train_123,4
ID_train_1230,2
ID_train_12300,0
ID_train_12301,3
ID_train_12302,0
ID_train_12303,2
ID_train_12304,4
ID_train_12305,3
ID_train_12306,4
ID_train_12307,4
ID_train_12308,0
ID_train_12309,3
ID_train_1231,1
ID_train_12310,2
ID_train_12311,4
ID_train_12312,1
ID_train_12313,2
ID_train_12314,3
ID_train_12315,2
ID_train_12316,3
ID_train_12317,3
ID_train_12318,4
ID_train_12319,3
ID_train_1232,3
ID_train_12320,2
ID_train_12321,3
ID_train_12322,1
ID_train_12323,0
ID_train_12324,4
ID_train_12325,1
ID_train_12326,0
ID_train_12327,3
ID_train_12328,1
ID_train_12329,1
ID_train_1233,4
ID_train_12330,4
ID_train_12331,2
ID_train_12332,4
ID_train_12333,0
ID_train_12334,3
ID_train_12335,0
ID_train_12336,2
ID_train_12337,3
ID_train_12338,0
ID_train_12339,4
ID_train_1234,3
ID_train_12340,2
ID_train_12341,0
ID_train_12342,4
ID_train_12343,1
ID_train_12344,4
ID_train_12345,1
ID_train_12346,4
ID_train_12347,0
ID_train_12348,2
ID_train_12349,0
ID_train_1235,1
ID_train_12350,1
ID_train_12351,3
ID_train_12352,3
ID_train_12353,4
ID_train_12354,3
ID_train_12355,1
ID_train_12356,1
ID_train_12357,2
ID_train_12358,3
ID_train_12359,1
ID_train_1236,2
ID_train_12360,2
ID_train_12361,0
ID_train_12362,0
ID_train_12363,4
ID_train_12364,0
ID_train_12365,2
ID_train_12366,0
ID_train_12367,4
ID_train_12368,0
ID_train_12369,1
ID_train_1237,2
ID_train_12370,2
ID_train_12371,4
ID_train_12372,0
ID_train_12373,1
ID_train_12374,4
ID_train_12375,0
ID_train_12376,3
ID_train_12377,0
ID_train_12378,3
ID_train_12379,1
ID_train_1238,1
ID_train_12380,0
ID_train_12381,2
ID_train_12382,3
ID_train_12383,0
ID_train_12384,0
ID_train_12385,4
ID_train_12386,0
ID_train_12387,3
ID_train_12388,1
ID_train_12389,4
ID_train_1239,3
ID_train_12390,0
ID_train_12391,3
ID_train_12392,2
ID_train_12393,0
ID_train_12394,2
ID_train_12395,1
